fecha,hora,emisiones_co
45162,9,0.52
45162,10,0.322
45162,11,0.238
45162,12,0.242
45162,13,0.253
45162,14,0.282
45162,15,0.321
45162,16,0.255
45162,17,0.31
45162,18,0.461
45162,19,0.378
45162,20,0.44
45162,21,0.615
45162,22,0.719
45162,23,0.622
45163,0,0.322
45163,2,0.307
45163,3,0.458
45163,4,0.595
45163,5,0.903
45163,6,1.96
45163,7,2.849
45163,8,1.687
45163,9,0.417
45163,10,0.242
45163,11,0.254
45163,12,0.219
45163,13,0.217
45163,14,0.231
45163,15,0.268
45163,16,0.286
45163,17,0.495
45163,18,0.659
45163,19,0.852
45163,20,0.563
45163,21,0.685
45163,22,0.585
45163,23,0.655
45164,0,0.42
45164,1,0.315
45164,2,0.244
45164,3,0.271
45164,4,0.281
45164,5,0.56
45164,6,0.662
45164,7,0.846
45164,8,0.671
45164,9,0.464
45164,10,0.425
45164,11,0.31
45164,12,0.321
45164,13,0.311
45164,14,0.318
45164,15,0.328
45164,16,0.259
45164,17,0.545
45164,18,1.005
45164,19,0.701
45164,20,0.736
45164,21,0.618
45164,22,0.629
45164,23,0.586
45165,0,0.554
45165,2,0.291
45165,3,0.231
45165,4,0.163
45165,5,0.181
45165,6,0.396
45165,7,0.419
45165,8,0.391
45165,9,0.276
45165,10,0.255
45165,11,0.192
45165,12,0.154
45165,13,0.159
45165,14,0.199
45165,15,0.249
45165,16,0.176
45165,17,0.208
45165,18,0.315
45165,19,0.341
45165,20,0.227
45165,21,0.178
45165,22,0.125
45165,23,0.16
45166,0,0.127
45166,1,0.052
45166,2,0.071
45166,3,0.081
45166,4,0.144
45166,5,0.333
45166,6,0.746
45166,7,1.165
45166,8,0.505
45166,9,0.15
45166,10,0.12
45166,11,0.104
45166,12,0.078
45166,13,0.084
45166,14,0.096
45166,15,0.111
45166,16,0.107
45166,17,0.122
45166,18,0.229
45166,19,0.414
45166,20,0.315
45166,21,0.478
45166,22,0.262
45166,23,0.176
45167,0,0.24
45167,2,0.103
45167,3,0.055
45167,4,0.068
45167,5,0.159
45167,6,0.539
45167,7,0.92
45167,8,0.515
45167,9,0.238
45167,10,0.082
45167,11,0.074
45167,12,0.025
45167,13,0.012
45167,14,0.02
45167,15,0.1
45167,16,0.048
45167,17,0.086
45167,18,0.312
45167,19,0.409
45167,20,0.414
45167,21,0.303
45167,22,0.15
45167,23,0.106
45168,0,0.052
45168,1,0.035
45168,2,0.01
45168,3,0.052
45168,4,0.081
45168,5,0.229
45168,6,0.535
45168,7,0.543
45168,8,0.267
45168,9,0.244
45168,10,0.211
45168,11,0.092
45168,12,0.115
45168,13,0.099
45168,14,0.078
45168,15,0.042
45168,16,0.108
45168,17,0.156
45168,18,0.379
45168,19,0.317
45168,20,0.421
45168,21,0.356
45168,22,0.236
45168,23,0.128
45169,0,0.062
45169,2,0.059
45169,3,0.084
45169,4,0.08
45169,5,0.26
45169,6,0.482
45169,7,0.57
45169,8,0.32
45169,9,0.235
45169,10,0.226
45169,11,0.085
45169,12,0.116
45169,13,0.032
45169,14,0.117
45169,15,0.105
45169,16,0.122
45169,17,0.222
45169,18,0.368
45169,19,0.561
45169,20,0.386
45169,21,0.39
45169,22,0.273
45169,23,0.162
45170,0,0.106
45170,1,0.049
45170,2,0.027
45170,3,0.049
45170,4,0.056
45170,5,0.397
45170,6,0.835
45170,7,0.639
45170,8,0.403
45170,9,0.275
45170,10,0.172
45170,11,0.135
45170,12,0.09
45170,13,0.091
45170,14,-0.023
45170,15,0.035
45170,16,0.435
45170,17,0.474
45170,18,0.47
45170,19,0.405
45170,20,0.548
45170,21,0.422
45170,22,0.493
45170,23,0.418
45171,0,0.7
45171,2,0.318
45171,3,0.517
45171,4,0.654
45171,5,0.532
45171,6,1.097
45171,7,1.173
45171,8,0.503
45171,9,0.539
45171,10,0.46
45171,11,0.466
45171,12,0.48
45171,13,0.561
45171,14,0.059
45171,15,0.179
45171,16,0.182
45171,17,0.383
45171,18,0.433
45171,19,0.708
45171,20,0.296
45171,21,0.203
45171,22,0.233
45171,23,0.196
45172,0,0.226
45172,1,0.38
45172,2,0.409
45172,3,0.429
45172,4,0.258
45172,5,0.342
45172,6,0.441
45172,7,0.362
45172,8,0.179
45172,9,0.171
45172,10,0.205
45172,11,0.158
45172,12,0.107
45172,13,0.216
45172,14,0.38
45172,15,0.153
45172,16,0.084
45172,17,0.231
45172,18,0.275
45172,19,0.208
45172,20,0.136
45172,21,0.066
45172,22,0.019
45172,23,0.042
45173,0,0.048
45173,2,-0.115
45173,3,0.022
45173,4,0.084
45173,5,0.19
45173,6,0.491
45173,7,0.638
45173,8,0.256
45173,9,0.217
45173,10,0.077
45173,11,0.085
45173,12,0.075
45173,13,0.024
45174,9,0.043
45174,10,0.012
45174,11,-0.013
45174,12,-0.018
45174,13,-0.089
45174,14,-0.104
45174,15,-0.038
45174,16,-0.059
45174,17,0.048
45174,18,0.154
45174,19,0.106
45174,20,0.233
45174,21,0.347
45174,22,0.182
45174,23,0.06
45175,0,-0.017
45175,2,-0.074
45175,3,-0.057
45175,4,0.043
45175,5,0.222
45175,6,0.366
45175,7,0.456
45175,8,0.281
45175,9,0.198
45175,10,0.037
45175,11,0.026
45175,12,0.023
45175,13,0.011
45175,14,0.094
45175,15,0.112
45175,16,0.097
45175,17,0.105
45175,18,0.208
45175,19,0.317
45175,20,0.449
45175,21,0.38
45175,22,0.109
45175,23,0.017
45176,0,-0.02
45176,1,-0.037
45176,2,-0.041
45176,3,-0.048
45176,4,-0.043
45176,5,0.068
45176,6,0.29
45176,7,0.421
45176,8,0.296
45176,9,0.192
45176,10,0.122
45176,11,0.097
45176,12,0.07
45176,13,0.032
45176,14,0.011
45176,15,0.076
45176,16,0.135
45176,17,0.304
45176,18,0.596
45176,19,0.98
45176,20,0.724
45176,21,0.94
45176,22,0.649
45176,23,0.297
45177,0,0.196
45177,2,0.213
45177,3,0.12
45177,4,0.063
45177,5,0.273
45177,6,0.552
45177,7,0.53
45177,8,0.348
45177,9,0.259
45177,10,0.1
45177,11,0.067
45177,12,0.113
45177,13,0.125
45177,14,0.083
45177,15,0.148
45177,16,0.155
45177,17,0.243
45177,18,0.325
45177,19,0.6
45177,20,0.51
45177,21,0.603
45177,22,0.977
45177,23,0.507
45178,0,0.279
45178,1,0.121
45178,2,0.066
45178,3,0.018
45178,4,0.007
45178,5,0.113
45178,6,0.315
45178,7,0.308
45178,8,0.324
45178,9,0.259
45178,10,0.219
45178,11,0.144
45178,12,0.074
45178,13,0.047
45178,14,0.012
45178,15,0.034
45178,16,0.041
45178,17,0.154
45178,18,0.485
45178,19,0.744
45178,20,0.868
45178,21,1.049
45178,22,1.255
45178,23,1.309
45179,0,1.086
45179,2,0.7
45179,3,0.297
45179,4,0.5
45179,5,0.101
45179,6,0.308
45179,7,0.327
45179,8,0.13
45179,9,0.138
45179,10,0.097
45179,11,0.029
45179,12,0.033
45179,13,0.109
45179,14,0.142
45179,15,0.154
45179,16,0.205
45179,17,0.278
45179,18,0.267
45179,19,0.4
45179,20,0.32
45179,21,0.251
45179,22,0.12
45179,23,0.052
45180,0,-0.007
45180,1,0.011
45180,2,0.035
45180,3,0.042
45180,4,0.1
45180,5,0.338
45180,6,1.113
45180,7,1.499
45180,8,0.452
45180,9,0.068
45180,10,0.063
45180,11,0.064
45180,12,0.002
45180,13,0.061
45180,14,0.074
45180,15,0.09
45180,16,0.094
45180,17,0.119
45180,18,0.232
45180,19,0.335
45180,20,0.314
45180,21,0.362
45180,22,0.407
45180,23,0.194
45181,0,0.128
45181,2,0.097
45181,3,0.14
45181,4,0.19
45181,5,0.213
45181,6,0.622
45181,7,0.655
45181,8,0.373
45181,9,0.18
45181,10,0.049
45181,11,0.07
45181,12,0.024
45181,13,-0.027
45181,14,0.006
45181,15,0.065
45181,16,0.112
45181,17,0.079
45181,18,0.282
45181,19,0.462
45181,20,0.422
45181,21,0.399
45181,22,0.275
45181,23,0.341
45182,0,0.179
45182,1,0.153
45182,2,0.045
45182,3,0.089
45182,4,0.09
45182,5,0.336
45182,6,0.375
45182,7,0.522
45182,8,0.283
45182,9,0.195
45182,10,0.112
45182,11,0.037
45182,12,0.018
45182,13,0.034
45182,14,0.226
45182,15,0.239
45182,16,0.157
45182,17,0.277
45182,18,0.625
45182,19,0.346
45182,20,0.406
45182,21,0.432
45182,22,0.541
45182,23,0.369
45183,0,0.204
45183,2,0.183
45183,3,0.184
45183,4,0.176
45183,5,0.36
45183,6,0.62
45183,7,0.472
45183,8,0.225
45183,9,0.079
45183,10,-0.018
45183,11,0.006
45183,12,0.086
45183,13,0.022
45183,14,0.122
45183,15,0.113
45183,16,0.073
45183,17,0.133
45183,18,0.543
45183,19,0.461
45183,20,0.201
45183,21,0.211
45183,22,0.149
45183,23,0.063
45184,0,0.061
45184,1,-0.074
45184,2,-0.028
45184,3,0.129
45184,4,0.226
45184,5,0.263
45184,6,0.802
45184,7,0.915
45184,8,0.247
45184,9,0.16
45184,10,0.037
45184,11,0.046
45184,12,0.018
45184,13,0.028
45184,14,0.007
45184,15,0.051
45184,16,0.021
45184,17,0.132
45184,18,0.175
45184,19,0.191
45184,20,0.115
45184,21,0.125
45184,22,0.458
45184,23,0.348
45185,0,0.428
45185,2,0.254
45185,3,0.115
45185,4,0.25
45185,5,0.29
45185,6,0.445
45185,7,0.66
45185,8,0.364
45185,9,0.083
45185,10,0.025
45185,11,-0.007
45185,12,-0.026
45185,13,-0.008
45185,14,-0.018
45185,15,-0.033
45185,16,0.014
45185,17,0.053
45185,18,0.099
45185,19,0.307
45185,20,0.548
45185,21,0.937
45185,22,0.232
45185,23,0.284
45186,0,0.202
45186,1,0.125
45186,2,0.132
45186,3,0.206
45186,4,0.168
45186,5,0.461
45186,6,0.839
45186,7,0.991
45186,8,0.142
45186,9,0.019
45186,10,-0.01
45186,11,-0.01
45186,12,-0.017
45186,13,0.044
45186,14,0.186
45186,15,0.049
45186,16,0.08
45186,17,0.056
45186,18,0.089
45186,19,0.116
45186,20,0.127
45186,21,0.075
45186,22,0.132
45186,23,0.117
45187,0,0.143
45187,2,0.05
45187,3,0.061
45187,4,0.041
45187,5,0.121
45187,6,0.414
45187,7,0.677
45187,8,0.462
45187,9,0.187
45187,10,0.103
45187,11,0.042
45187,12,0.009
45187,13,0.042
45187,14,0.077
45187,15,0.12
45187,16,0.137
45187,17,0.357
45187,18,0.261
45187,19,0.292
45187,20,0.415
45187,21,0.388
45187,22,0.191
45187,23,0.212
45188,0,0.122
45188,1,0.111
45188,2,0.101
45188,3,0.09
45188,4,0.165
45188,5,0.454
45188,6,1.004
45188,7,0.739
45188,8,0.394
45188,9,0.157
45188,10,0.087
45188,11,0.053
45188,12,0.045
45188,13,0.054
45188,14,0.051
45188,15,0.117
45188,16,0.056
45188,17,0.047
45188,18,0.313
45188,19,0.352
45188,20,0.44
45188,21,0.359
45188,22,0.091
45188,23,0.037
45189,0,-0.039
45189,2,-0.001
45189,3,-0.024
45189,4,0.013
45189,5,0.122
45189,6,0.37
45189,7,0.576
45189,8,0.24
45189,9,0.2
45189,10,0.129
45189,11,0.083
45189,12,0.035
45189,13,0.098
45189,14,0.129
45189,16,0.167
45189,17,0.254
45189,18,0.34
45189,19,0.393
45189,20,0.349
45189,21,0.25
45189,22,0.114
45189,23,0.11
45190,0,0.015
45190,1,0.026
45190,2,0.02
45190,3,0.018
45190,4,0.034
45190,5,0.132
45190,6,0.307
45190,7,0.523
45190,8,0.305
45190,9,0.247
45190,10,0.205
45190,11,0.176
45190,12,0.197
45190,13,0.197
45190,14,0.123
45190,15,0.166
45190,16,0.161
45190,17,0.313
45190,18,0.488
45190,19,0.549
45190,20,0.469
45190,21,0.263
45190,22,0.247
45190,23,0.125
45191,0,0.079
45191,2,0.077
45191,3,0.131
45191,4,0.305
45191,5,0.641
45191,6,1.811
45191,7,0.868
45191,8,0.337
45191,9,0.259
45191,10,0.216
45191,11,0.24
45191,12,0.237
45191,13,0.242
45191,14,0.26
45191,15,0.228
45191,16,0.318
45191,17,0.266
45191,18,0.642
45191,19,0.653
45191,20,0.675
45191,21,0.702
45191,22,0.654
45191,23,0.759
45192,0,0.34
45192,1,0.236
45192,2,0.163
45192,3,0.167
45192,4,0.364
45192,5,0.44
45192,6,0.639
45192,7,0.53
45192,8,0.408
45192,9,0.218
45192,10,0.207
45192,11,0.151
45192,12,0.156
45192,13,0.202
45192,14,0.322
45192,15,0.263
45192,16,0.354
45192,17,0.389
45192,18,0.436
45192,19,0.512
45192,20,0.933
45192,21,0.504
45192,22,0.976
45192,23,0.719
45193,0,0.438
45193,2,0.282
45193,3,0.207
45193,4,0.267
45193,5,0.497
45193,6,0.912
45193,7,0.466
45193,8,0.348
45193,9,0.323
45193,10,0.13
45193,11,0.106
45193,12,0.119
45193,13,0.141
45193,14,0.112
45193,15,0.242
45193,16,0.58
45193,17,0.673
45193,18,0.982
45193,19,0.757
45193,20,0.613
45193,21,0.434
45193,22,0.349
45193,23,0.178
45194,0,0.07
45194,1,0.024
45194,2,0.04
45194,3,0.075
45194,4,0.072
45194,5,0.218
45194,6,0.741
45194,7,0.652
45194,8,0.39
45194,9,0.165
45194,10,0.128
45194,11,0.125
45194,12,0.185
45194,13,0.271
45194,16,0.665
45194,17,0.729
45194,18,2.011
45194,19,2.306
45194,20,1.388
45194,21,1.102
45194,22,0.555
45194,23,0.851
45195,0,0.688
45195,2,0.738
45195,3,0.591
45195,4,0.618
45195,5,1.046
45195,6,2.034
45195,7,1.229
45195,8,0.826
45195,9,0.603
45195,10,0.647
45195,11,0.445
45195,12,0.387
45195,13,0.383
45195,14,0.313
45195,15,0.466
45195,16,0.634
45195,17,0.858
45195,18,1.253
45195,19,1.953
45195,20,1.608
45195,21,1.219
45195,22,0.976
45195,23,0.632
45196,0,0.464
45196,1,0.472
45196,2,0.277
45196,3,0.427
45196,4,0.511
45196,5,0.718
45196,6,2.238
45196,7,2.836
45196,8,1.314
45196,9,0.815
45196,10,0.817
45196,11,0.52
45196,12,0.335
45196,13,0.395
45196,14,0.353
45196,15,0.428
45196,16,0.564
45196,17,0.662
45196,18,0.945
45196,19,1.818
45196,20,1.629
45196,21,1.881
45196,22,1.771
45196,23,1.504
45197,0,1.728
45197,2,0.372
45197,3,0.533
45197,4,0.454
45197,5,0.897
45197,6,2.041
45197,7,1.782
45197,8,1.012
45197,9,0.419
45197,10,0.442
45197,11,0.312
45197,12,0.374
45197,13,0.477
45197,14,0.448
45197,15,0.538
45197,16,0.576
45197,17,0.803
45197,18,1.296
45197,19,1.276
45197,20,0.928
45197,21,1.131
45197,22,1.043
45197,23,1.006
45198,0,1.073
45198,1,0.702
45198,2,0.57
45198,3,0.709
45198,4,0.643
45198,5,0.76
45198,6,0.818
45198,7,0.795
45198,8,0.503
45198,9,0.394
45198,10,0.381
45198,11,0.443
45198,12,0.4
45198,13,0.381
45198,14,0.412
45198,15,0.391
45198,16,0.445
45198,17,0.532
45198,18,0.89
45198,19,0.923
45198,20,1.13
45198,21,1.004
45198,22,1.178
45198,23,1.086
45199,0,0.784
45199,2,0.507
45199,3,0.485
45199,4,0.392
45199,5,0.474
45199,6,0.712
45199,7,0.693
45199,8,0.688
45199,9,0.559
45199,10,0.405
45199,11,0.339
45199,12,0.317
45199,13,0.345
45199,14,0.472
45199,15,0.518
45199,16,0.537
45199,17,0.627
45199,18,0.743
45199,19,0.861
45199,20,0.978
45199,21,0.816
45199,22,1.112
45199,23,0.964
45200,0,0.611
45200,1,0.549
45200,2,0.368
45200,3,0.286
45200,4,0.315
45200,5,0.638
45200,6,0.647
45200,7,0.516
45200,8,0.363
45200,9,0.349
45200,10,0.267
45200,11,0.252
45200,12,0.247
45200,13,0.209
45200,14,0.247
45200,15,0.385
45200,16,0.417
45200,17,0.323
45200,18,0.476
45200,19,0.65
45200,20,0.664
45200,21,0.561
45200,22,0.525
45200,23,0.425
45201,0,0.423
45201,2,0.365
45201,3,0.305
45201,4,0.381
45201,5,0.558
45201,6,1.618
45201,7,2.28
45201,8,1.892
45201,9,0.793
45201,10,0.301
45201,11,0.272
45201,12,0.35
45201,13,0.431
45201,14,0.427
45201,15,0.42
45201,16,0.407
45201,17,0.469
45201,18,0.6
45201,19,0.615
45201,20,0.551
45201,21,0.445
45201,22,0.492
45201,23,0.469
45202,0,0.406
45202,1,0.367
45202,2,0.345
45202,3,0.364
45202,4,0.412
45202,5,0.709
45202,6,1.471
45202,7,1.929
45202,8,1.266
45202,9,0.833
45202,10,0.674
45202,11,0.369
45202,12,0.326
45202,13,0.407
45202,14,0.454
45202,15,0.492
45202,16,0.53
45202,17,0.784
45202,18,0.939
45202,19,0.729
45202,20,0.618
45202,21,0.534
45202,22,0.485
45202,23,0.352
45203,0,0.383
45203,2,0.327
45203,3,0.371
45203,4,0.402
45203,5,0.505
45203,6,1.568
45203,7,1.963
45203,8,1.718
45203,9,0.655
45203,10,0.871
45203,11,0.568
45203,12,0.398
45203,13,0.393
45203,14,0.363
45203,15,0.396
45203,16,0.525
45203,17,0.46
45203,18,0.729
45203,19,0.632
45203,20,0.497
45203,21,0.475
45203,22,0.403
45203,23,0.403
45204,0,0.349
45204,1,0.237
45204,2,0.217
45204,3,0.191
45204,4,0.207
45204,5,0.304
45204,6,0.416
45204,7,0.697
45204,8,0.54
45204,9,0.526
45204,10,0.51
45204,11,0.374
45204,12,0.388
45204,13,0.389
45204,14,0.363
45204,15,0.365
45204,16,0.379
45204,17,0.487
45204,18,0.578
45204,19,0.677
45204,20,0.645
45204,21,0.59
45204,22,0.757
45204,23,0.667
45205,0,0.645
45205,2,0.452
45205,3,0.528
45205,4,0.438
45205,5,0.729
45205,6,1.292
45205,7,1.596
45205,8,1.155
45205,9,0.79
45205,10,0.544
45205,11,0.511
45205,12,0.436
45205,13,0.455
45205,14,0.476
45205,17,0.44
45205,18,0.532
45205,19,0.684
45205,20,0.676
45205,21,0.793
45205,22,0.546
45205,23,0.54
45206,0,0.854
45206,1,0.701
45206,2,0.427
45206,3,0.336
45206,4,0.347
45206,5,0.984
45206,6,1.245
45206,7,0.615
45206,8,0.908
45206,9,0.852
45206,10,0.491
45206,11,0.425
45206,12,0.36
45206,13,0.382
45206,14,0.4
45206,15,0.478
45206,16,0.489
45206,17,0.369
45206,18,0.571
45206,19,0.438
45206,20,0.456
45206,21,0.455
45206,22,0.424
45206,23,0.327
45207,0,0.3
45207,2,0.267
45207,3,0.232
45207,4,0.256
45207,5,0.269
45207,6,0.651
45207,7,0.457
45207,8,0.499
45207,9,0.545
45207,10,0.511
45207,11,0.406
45207,12,0.29
45207,13,0.339
45207,14,0.222
45207,15,0.214
45207,16,0.217
45207,17,0.325
45207,18,0.424
45207,19,0.616
45207,20,0.457
45207,21,0.542
45207,22,0.503
45207,23,0.388
45208,0,0.406
45208,1,0.246
45208,2,0.291
45208,3,0.275
45208,4,0.363
45208,5,0.214
45208,6,0.471
45208,7,0.524
45208,8,0.361
45208,9,0.263
45208,10,0.193
45208,11,0.104
45208,12,0.124
45208,13,0.154
45208,14,0.226
45208,15,0.207
45208,16,0.449
45208,17,0.732
45208,18,0.817
45208,19,0.795
45208,20,0.689
45208,21,0.822
45208,22,0.49
45208,23,0.764
45209,0,0.777
45209,2,0.265
45209,3,0.429
45209,4,0.365
45209,5,0.528
45209,6,1.275
45209,7,1.329
45209,8,0.789
45209,9,0.461
45209,10,0.44
45209,11,0.231
45209,12,0.259
45209,13,0.192
45209,14,0.26
45209,15,0.434
45209,16,0.753
45209,17,0.984
45209,18,1.12
45209,19,1.171
45209,20,1.053
45209,21,0.893
45209,22,1.277
45209,23,0.488
45210,0,0.172
45210,1,0.378
45210,2,0.114
45210,3,0.119
45210,4,0.212
45210,5,0.235
45210,6,0.589
45210,7,1.003
45210,8,0.97
45210,9,0.906
45210,10,1.426
45210,11,1.045
45210,12,0.453
45210,13,0.272
45210,14,0.328
45210,15,0.22
45210,16,0.265
45210,17,0.468
45210,18,0.878
45210,19,0.622
45210,20,0.911
45210,21,0.517
45210,22,0.474
45210,23,0.515
45211,0,0.375
45211,2,0.27
45211,3,0.541
45211,4,0.286
45211,5,0.449
45211,6,1.43
45211,7,0.814
45211,8,0.635
45211,9,0.293
45211,10,0.33
45211,11,0.202
45211,12,0.112
45211,13,0.13
45211,14,0.214
45211,15,0.323
45211,16,0.454
45211,17,0.915
45211,18,1.19
45211,19,1.064
45211,20,0.543
45211,21,0.664
45211,22,1.12
45211,23,1.032
45212,0,0.599
45212,1,0.24
45212,2,0.328
45212,3,0.273
45212,4,0.263
45212,5,0.341
45212,6,0.734
45212,7,0.703
45212,8,0.521
45212,9,0.256
45212,10,0.219
45212,11,0.495
45212,12,0.311
45212,13,0.272
45212,14,0.201
45212,15,0.645
45212,16,0.59
45212,17,0.403
45212,18,0.5
45212,19,0.482
45212,20,0.467
45212,21,0.451
45212,22,0.438
45212,23,0.519
45213,0,0.512
45213,2,0.147
45213,3,0.149
45213,4,0.172
45213,5,0.333
45213,6,0.555
45213,7,0.947
45213,8,1.196
45213,9,0.589
45213,10,0.466
45213,11,0.548
45213,12,0.597
45213,13,0.606
45213,14,0.518
45213,15,0.361
45213,16,0.325
45213,17,0.496
45213,18,0.64
45213,19,0.756
45213,20,0.92
45213,21,0.625
45213,22,0.765
45213,23,0.491
45214,0,0.646
45214,1,0.608
45214,2,0.445
45214,3,0.312
45214,4,0.386
45214,5,0.714
45214,6,1.081
45214,7,0.681
45214,8,0.492
45214,9,0.307
45214,10,0.266
45214,11,0.164
45214,12,0.197
45214,13,0.343
45214,14,0.49
45214,15,0.488
45214,16,0.334
45214,17,0.445
45214,18,0.602
45214,19,0.649
45214,20,0.643
45214,21,1.084
45214,22,1.059
45214,23,0.904
45215,0,0.74
45215,2,0.356
45215,3,0.364
45215,4,0.264
45215,5,0.501
45215,6,1.489
45215,7,0.841
45215,8,0.579
45215,9,0.318
45215,10,0.206
45215,11,0.14
45215,12,0.133
45215,13,0.137
45215,14,0.257
45215,15,0.29
45215,16,0.415
45215,17,0.43
45215,18,0.602
45215,19,0.579
45215,20,0.363
45215,21,0.354
45215,22,0.39
45215,23,0.418
45216,0,0.207
45216,1,0.31
45216,2,0.191
45216,3,0.283
45216,4,0.197
45216,5,0.439
45216,6,0.723
45216,7,0.862
45216,8,0.9
45216,9,0.601
45216,10,0.355
45216,11,0.232
45216,12,0.186
45216,13,0.196
45216,14,0.184
45216,15,0.247
45216,16,0.443
45216,17,0.72
45216,18,1.369
45216,19,1.362
45216,20,0.793
45216,21,0.44
45216,22,0.687
45216,23,0.319
45217,0,0.255
45217,2,0.233
45217,3,0.227
45217,4,0.36
45217,5,0.554
45217,6,1.414
45217,7,2.064
45217,8,0.787
45217,9,0.41
45217,10,0.306
45217,11,0.282
45217,12,0.282
45217,13,0.261
45217,14,0.212
45217,15,0.231
45217,16,0.275
45217,17,0.491
45217,18,0.552
45217,19,0.561
45217,20,0.711
45217,21,0.732
45217,22,0.455
45217,23,0.326
45218,0,0.236
45218,1,0.167
45218,2,0.18
45218,3,0.211
45218,4,0.231
45218,5,0.365
45218,6,0.605
45218,7,0.785
45218,9,0.404
45218,10,0.296
45218,11,0.295
45218,12,0.255
45218,13,0.194
45218,14,0.195
45218,15,0.333
45218,16,0.454
45218,17,0.412
45218,18,0.55
45218,19,0.863
45218,20,0.58
45218,21,0.619
45218,22,0.667
45218,23,0.844
45219,0,0.663
45219,2,0.575
45219,3,0.524
45219,4,0.391
45219,18,1.496
45219,19,1.345
45219,20,1.312
45219,21,1.108
45219,22,1.203
45219,23,0.902
45220,0,0.746
45220,1,0.632
45220,2,0.837
45220,3,0.592
45220,4,0.45
45220,5,0.526
45220,6,0.67
45220,7,0.559
45220,8,0.617
45220,9,0.517
45220,10,0.442
45220,11,0.332
45220,12,0.427
45220,13,0.607
45220,14,0.872
45220,15,1.17
45220,16,1.264
45220,17,1.508
45220,18,1.082
45220,19,0.92
45220,20,1.056
45220,21,0.802
45220,22,0.767
45220,23,0.954
45221,0,0.59
45221,2,0.436
45221,3,0.274
45221,4,0.397
45221,5,0.655
45221,6,1.095
45221,7,0.658
45221,8,0.296
45221,9,0.253
45221,10,0.268
45221,11,0.349
